id,name,age,num_dep,edu
240359,Angel Walton,39,2,2
240450,Lance Larson,26,1,2
240367,Victoria Collins,27,0,2
240516,Autumn Joseph,38,1,2
240412,Roy Torres,40,0,1
240522,Miranda Murphy,33,2,1
240500,Taylor Matthews,24,0,4
240606,Colleen Wood,18,1,5
240520,Alan Powell,43,3,3
240643,Aaron Day,25,2,2
240568,Shawn Jensen,37,3,1
240713,Nathaniel Burns,44,0,1
240622,Kristin Harmon,43,1,5
240739,Bridget Gregory,38,2,3
240695,Scott Sharp,29,0,2
240765,Terry Romero,33,2,5
240737,Kara Reid,26,1,5
240825,Claudia Bowman,43,2,2
240757,Shaun Walters,20,2,2
240847,Brittney Nelson,34,3,6
240787,Ann Dawson,25,0,5
240861,Brandi Fields,32,1,2
240833,Jacob Pena,28,1,2
240920,Raymond Garza,22,0,2
240851,John Brooks,42,3,1
240960,Mario Mccoy,37,1,1
240887,Timothy Wheeler,28,0,2
241004,Colleen Murphy,32,2,3
240922,Denise Garrett,18,1,1
241026,Meagan Hansen,22,0,2
240982,Vanessa Gonzalez,42,0,5
241066,Clayton Pearson,21,2,3
241008,Gerald Todd,25,0,1
241090,Tanya Harper,36,1,1
241058,Meagan Hanson,27,0,2
241102,Edwin Palmer,24,2,2
241080,Luis Daniel,38,0,1
241134,Elizabeth Hayes,32,3,2
241094,Monica Thornton,21,1,4
241153,Tanya Wilson,41,3,4
241118,Molly Lewis,43,0,3
241193,Katrina Parker,31,3,1
241138,Ann Dean,44,1,2
241217,Brittany Garrett,19,0,6
241173,Angel Adkins,39,0,2
241285,Philip Fowler,44,1,3
241213,Tony Dawson,43,2,2
241313,Jerry Mckinney,42,1,5
241231,Lacey Cannon,41,2,1
241377,Theresa Gardner,39,1,1
241305,Benjamin Nichols,35,3,2
241397,Derek Hopkins,39,0,5
241323,Brittany Campbell,35,2,5
241410,Vincent Scott,30,0,2
241395,Tony Lambert,34,3,2
241428,Clinton Mcdaniel,39,2,5
241407,George Fletcher,33,2,5
241526,Jasmine Moreno,39,1,2
241414,Henry Moore,39,0,2
241566,Gregory Potter,32,3,2
241494,Tonya Warner,30,2,3
241582,Jasmine Jimenez,33,2,2
241540,Tanya Washington,42,0,2
241594,Kathleen Neal,20,0,6
241570,Gabriel Shaw,34,1,3
241626,Grant Simmons,31,2,6
241588,Cristina Thompson,41,3,1
241683,Katherine Harmon,19,1,6
241618,Cody Snyder,44,0,3
241697,Edwin Cruz,21,0,3
241640,Corey Young,20,0,1
241711,Allison Soto,39,3,3
241685,Fernando Lawrence,44,0,3
241749,Roger Andrews,28,2,1
241705,Danielle Mckinney,30,2,1
241763,Taylor Carroll,44,0,1
241733,Sarah Gray,18,2,5
241769,Mathew Love,19,0,4
241759,Raymond Palmer,41,0,2
241775,Alisha Yates,22,0,2
241767,Alisha Kelly,38,3,4
241831,Travis Ramirez,42,1,1
241773,Vincent Mack,35,3,2
241837,Ross Powell,20,1,3
241803,Brenda Hale,43,2,1
241841,Sheena Peters,32,3,2
241833,Kelsey Taylor,23,0,2
241867,Brianna Page,42,2,3
241839,Brad Perez,26,1,2
241895,Cindy Webster,35,2,2
241853,Trevor Myers,22,1,1
241940,Crystal Stevens,26,1,3
241885,Roberto Dixon,37,1,2
241950,Carla Fletcher,36,2,2
241926,Ana Owens,22,1,2
241966,Donald Garcia,19,2,6
241944,Adam Ramos,39,3,3
242002,Jesus Barker,41,2,4
241956,Joseph Gonzales,31,3,5
242022,Colleen Kim,33,1,2
241986,Julian Vega,38,3,3
242028,Cynthia Farmer,30,2,2
242014,Autumn Hodges,22,2,5
242062,Randall Harvey,23,1,2
242026,Cassie Cummings,40,1,2
242112,Allison Santos,34,2,4
242034,Alicia Shaw,38,2,5
242132,Mark Daniels,23,0,2
242072,Ricardo Oliver,30,3,1
242205,Gregory Diaz,44,1,2
242124,Matthew Yates,30,1,1
242209,Johnny Wilson,27,0,2
242197,Lacey Ramos,36,3,2
242229,Monique Yates,35,1,5
242207,Raymond Bailey,39,2,2
242235,Katherine Little,22,1,4
242217,Ashley Martin,38,0,6
242237,Audrey Warner,38,1,3
242233,Jaclyn Tate,21,0,1
242247,Tonya Vega,40,1,6
242245,Ann Cummings,27,2,3
242279,Drew Flowers,42,2,2
242273,Lindsey Rose,29,2,6
242307,Margaret Griffith,35,1,5
242281,Bryan Jensen,31,1,6
242329,Jared Haynes,29,0,2
242309,Jason Day,21,0,3
242373,Monique Smith,39,3,2
242331,Joseph Welch,29,2,2
242387,Drew Munoz,44,2,2
242383,Stacey Payne,21,2,2
242419,James Hines,21,0,2
242393,Melanie Grant,41,2,2
242440,Cynthia Garrett,24,1,1
242438,Wendy Pena,29,1,5
242468,Sara Romero,22,2,5
242458,Eric Hines,42,1,5
242484,Adrian Edwards,19,1,3
242482,Nichole Allen,37,0,1
242508,Gregory Fernandez,18,0,2
242486,Clinton Green,44,3,2
242538,Scott Morgan,35,3,3
242510,Fernando Gutierrez,33,3,3
242562,Luis Washington,33,3,3
242540,Reginald Pearson,26,1,6
242574,Courtney Allen,43,2,2
242570,Jeffrey Chavez,24,0,1
242684,Caroline Rodriquez,34,3,4
242578,Dawn Medina,18,1,3
242697,Pamela Perez,37,1,3
242689,Brandy Santos,32,3,3
242731,Holly Phillips,40,2,1
242715,Jorge Wilson,22,1,2
242745,Randy Walsh,37,3,4
242733,Darren Maldonado,20,0,3
242751,Cody Becker,31,2,6
242749,Oscar Goodwin,43,0,4
242779,Mark Lopez,39,0,3
242761,Kristen Reyes,35,0,6
242815,Alex Rice,41,0,4
242791,Roy Watkins,18,1,5
242863,Monique Castillo,21,2,2
242831,Maria Cooper,27,1,2
242881,Emily Evans,29,2,2
242873,Kristopher Powers,40,2,3
242960,Adrian Riley,37,0,1
242907,Morgan Sullivan,33,2,2
243044,Jimmy Hopkins,43,0,2
242974,Laura Chavez,40,2,2
243084,Nichole Henderson,26,0,5
243046,Brandi Collins,32,1,3
243094,Erika Diaz,23,0,2
243088,Tony Walton,19,1,5
243120,Ronald Curtis,40,2,5
243106,Emily Caldwell,31,1,1
243164,Lindsey Strickland,34,2,2
243132,Jesus Reeves,24,0,6
243196,Caitlin Leonard,19,2,6
243178,Troy Woods,31,1,2
243229,Erica Wade,41,3,5
243223,Brittany Taylor,20,0,4
243259,Hannah Richardson,19,1,6
243251,Scott Weaver,34,0,3
243275,Melissa Yates,34,0,1
243263,Samantha Sutton,35,1,3
243307,Rodney Castillo,30,0,3
243277,Lindsay Bates,43,2,5
243323,Leah Fox,37,0,2
243313,Caroline Stevens,39,3,1
243349,Raymond Collins,44,0,2
243341,Meagan Kelly,18,1,1
243385,Gabriel Hardy,31,1,2
243377,Angel Robbins,44,2,2
243453,Keith Williamson,24,0,2
243433,Devin Dean,36,3,3
243476,Christina Thomas,35,2,2
243466,Jacob Lambert,39,1,2
243500,Chad Vargas,40,0,6
243492,Joshua Carr,42,1,3
243544,Lindsey Gonzalez,25,1,3
243518,Sarah Griffin,22,2,3
243574,Mallory Brooks,39,2,3
243558,Kathryn Thompson,29,2,3
243580,Erik Webb,24,1,2
243576,Lori Hammond,42,3,4
243602,Grant Reed,30,0,4
243584,Stacy Mason,39,3,1
243626,Katherine Powell,28,2,2
243616,Randy Vaughn,26,0,2
243648,Karen Dennis,22,0,1
243642,Shane Mitchell,44,1,5
243688,Catherine Rose,41,3,5
243676,Jared Powers,37,2,3
243805,Raymond Rios,18,2,5
243731,Brian Joseph,29,1,2
243815,Eric Rice,22,2,3
243811,Kara Barker,37,2,1
243827,Ashley Beck,19,2,1
243819,Bobby Lyons,25,2,3
243843,Robert Garner,41,3,3
243839,Allison Holt,30,2,3
243851,Miguel Butler,42,0,1
243847,Oscar Herrera,39,3,2
243881,Pamela Allen,29,1,6
243863,Gerald Davidson,20,1,2
243905,Stacey Howard,34,3,2
243893,Angela Steele,42,3,1
243931,Shannon Hanson,18,0,3
243929,Samuel Mason,38,0,4
243943,Jimmy Hill,33,1,4
243935,Francisco Fields,41,1,2
243967,Anthony Cohen,33,1,1
243965,Edwin Martin,20,2,4
243978,Ricardo Page,18,1,1
243968,Amanda Cohen,22,0,5
243992,Marie Arnold,20,2,2
243986,Alan Williamson,31,1,4
244000,Kristi Lynch,33,2,6
243998,Karen Diaz,43,1,3
244006,Kimberly Cunningham,41,1,1
244004,Theresa Kennedy,31,2,2
244030,Carla Fowler,43,2,2
244014,Kelli Moore,41,0,5
244052,Tanya Garner,40,3,2
244050,Nichole Lyons,30,3,3
244068,Mark Holland,25,0,2
244064,Amy Gonzales,24,2,1
244114,Regina Horton,23,1,1
244108,Tony Weber,19,2,3
244136,Valerie Schmidt,40,0,3
244128,Kyle Butler,18,1,2
244265,Nancy Mann,26,0,1
244186,Rebecca Manning,27,1,5
244281,Ian Myers,30,1,3
244277,George Howard,27,1,4
244295,Trevor Knight,26,2,1
244285,Spencer Cox,32,1,1
244327,Jacob Ross,38,3,2
244321,Andrea Rogers,42,2,4
244369,Kelsey Moore,37,3,4
244339,Gina White,30,1,6
244383,Tracy Torres,30,0,1
244377,Dawn Keller,41,3,3
244421,Patrick Ross,42,2,3
244409,Mary Graves,26,2,5
244437,Walter Dean,42,1,2
244433,Misty Brewer,40,1,6
244510,Shaun Higgins,38,0,3
244467,Adrienne Harmon,43,1,2
244574,Billy Burns,29,2,6
244522,Adam Todd,42,0,2
244594,Erin Barker,18,1,3
244584,Alyssa Barber,35,1,5
244660,Alexander Santos,31,2,5
244626,Jeffery Reeves,36,3,5
244694,Benjamin Carlson,43,3,1
244686,Evan Bishop,28,2,1
244737,Garrett Mcgee,29,0,2
244724,Lee Snyder,20,0,2
244771,Ross Daniel,24,0,5
244747,Bryan Russell,25,0,1
244811,Geoffrey Hunter,38,2,1
244785,Jill Swanson,35,1,1
244835,Brianna Holt,21,2,6
244827,Allison Barnes,39,0,5
244861,Christine Olson,18,0,6
244843,Kimberly Gray,32,3,3
244935,Katrina Kelly,19,2,5
244887,Donald Newman,23,1,1
245010,Edward Rodriguez,24,1,5
244989,Craig Sutton,37,0,3
245038,Alexis Rodriguez,20,1,2
245024,Terry Ray,20,1,3
245072,Brent Hunt,22,1,6
245058,Randy Hale,21,0,2
245104,Alexis Griffin,35,3,6
245084,Adam Hicks,35,3,5
245162,Felicia Higgins,37,2,2
245116,Jacob Payne,32,3,3
245190,Nicole Cross,42,3,3
245176,Jared Bowman,43,1,5
245208,Joel Robbins,26,1,1
245196,Corey Walker,31,0,3
245230,Nathaniel Holt,20,2,1
245210,Ashlee Richardson,19,2,3
245265,Leah Brown,26,0,2
245263,Jerry Hernandez,25,1,2
245285,Kendra Hansen,44,2,3
245273,Lance Cooper,39,1,2
245345,Mathew Gutierrez,41,0,2
245305,Deanna Mann,19,1,3
245409,Karen Reid,20,1,2
245379,Amanda Gordon,32,2,2
245423,Chad Curry,35,2,5
245417,Cassie Rowe,23,1,2
245437,Drew Arnold,26,1,4
245433,Sharon Gibson,21,1,2
245469,Cory Parks,21,2,1
245453,Kristen Mendoza,26,2,2
245518,Eric Rios,39,1,5
245501,Brandon Scott,24,2,2
245526,Logan Erickson,29,2,2
245522,Valerie Newman,30,2,2
245536,Marcus Cannon,19,2,6
245534,Misty Ingram,20,2,2
245608,Darren Simmons,23,1,3
245576,Larry Mason,21,0,3
245622,Sara Ray,35,3,4
245610,Jeffrey Barnes,24,1,1
245674,Abigail Gordon,43,0,2
245662,Jason Turner,44,0,2
245690,Andrea Mullins,43,2,1
245686,Christy Mckinney,18,2,6
245704,Kyle Flowers,26,1,2
245700,Jamie Powers,36,1,2
245795,Javier Murray,35,1,5
245742,Philip Mccoy,30,3,3
245799,Frederick Fuller,30,1,1
245797,Bobby Stevenson,26,2,3
245815,Jacob Stanley,18,0,5
245801,Manuel Ward,39,3,1
245845,Kelly Barber,38,2,2
245819,Leah Weber,40,2,2
245883,Misty Wilson,37,3,2
245867,Kathleen Ward,29,1,3
245915,Joe Turner,44,3,3
245901,Joanna Powell,41,1,2
245933,Javier Black,23,0,2
245925,Gary Ford,44,0,3
245947,Melinda Carr,28,1,2
245937,Brandon Hunt,29,0,2
246015,Maurice Vargas,44,3,2
245977,Rodney Hines,36,3,1
246062,Seth Carlson,25,1,3
246042,Alejandro Scott,29,1,3
246122,Dustin Curtis,33,2,1
246108,Edwin Parks,24,0,2
246132,Zachary Cooper,41,3,5
246128,Chelsea Cox,36,3,2
246158,Teresa Norris,36,0,5
246148,Wendy Medina,26,1,4
246226,Carla Lee,42,2,3
246200,Sarah Barker,25,0,2
246254,Francisco Wheeler,38,1,2
246236,Laura Green,30,3,2
246325,Candace Hines,37,1,4
246309,Henry Hart,35,0,1
246359,Randy Powell,19,0,2
246335,Carolyn Love,33,2,2
246401,Christian Jackson,41,0,5
246371,Rachel James,19,2,1
246413,Mary Hopkins,33,0,6
246409,Ruben Kelly,27,0,1
246513,Rachel Mullins,44,1,3
246449,Melinda Garza,44,2,4
246548,Nichole Nguyen,22,2,4
246485,Clinton Stevens,30,1,1
246590,Roberto Robbins,18,1,2
246527,Logan Flores,40,2,5
246610,Walter Davis,43,1,1
246552,Eric Simmons,32,2,1
246678,Blake Carr,33,2,1
246594,Katrina Francis,39,2,2
246690,Rodney Dennis,33,0,2
246652,Timothy Snyder,34,0,5
246732,Billy Salazar,40,2,5
246688,Dominique Fletcher,30,3,2
246752,Logan Gomez,24,2,2
246710,Victor Gregory,32,0,5
246768,Deanna Leonard,21,1,3
246746,Richard Frazier,41,1,2
246782,Angel Ramos,39,2,2
246766,Antonio Robbins,44,2,2
246803,Desiree Mendez,20,0,1
246770,Julie Strickland,28,1,1
246809,Alex Hicks,38,1,1
246801,Brenda Lyons,44,1,1
246829,Theresa Welch,30,3,5
246805,Jillian Barnett,23,1,5
246855,Russell Little,25,2,2
246815,Brianna Walsh,40,0,1
246879,Tammy Vargas,26,2,2
246845,Michael Norris,30,1,3
246891,Nicole Harmon,39,3,6
246877,Tasha Byrd,23,0,6
246945,Alexis Warner,32,0,1
246885,Tracy Griffith,26,0,4
247015,Candice Knight,42,3,2
246931,Deborah Hunter,28,0,2
247037,Kenneth Bailey,27,2,1
247005,Reginald Higgins,21,1,3
247084,Emily Francis,24,1,6
247029,Darren Thornton,32,3,2
247100,Meredith Robertson,25,0,3
247082,Meagan Tucker,20,2,5
247118,Aaron Fuller,38,2,1
247090,Ebony Erickson,44,1,4
247142,Robert Aguilar,27,1,2
247108,Olivia Nguyen,36,1,1
247158,Abigail Rodgers,19,0,2
247126,Jorge Bowen,29,1,3
247202,Rebecca Chapman,31,2,6
247148,Carrie Wallace,21,1,3
247270,Kenneth Matthews,20,0,3
247190,Erica Alexander,29,2,5
247292,Sean Long,39,0,5
247252,Cory Graham,31,0,2
247363,Kimberly Sharp,32,0,5
247278,Jose Watkins,41,1,5
247373,Renee Cruz,42,3,3
247335,Monica Oliver,28,2,4
247407,Tonya Jacobs,25,0,3
247367,Diana Hanson,44,2,2
247429,Brett Hernandez,36,0,3
247389,Lee Townsend,39,3,3
247445,Victor Little,21,0,3
247413,Casey Morgan,29,1,4
247463,Christian Jordan,35,3,5
247435,Alejandro Diaz,37,3,1
247479,Tasha Garcia,37,3,3
247451,Zachary Terry,18,2,1
247491,Heather Greene,25,1,5
247465,Bethany Benson,40,3,2
247497,Joe Barnett,41,3,2
247485,Rebecca Hopkins,43,1,1
247556,Erin Jennings,42,1,3
247493,Meghan Valdez,43,2,1
247578,Patrick Hudson,40,1,2
247503,Reginald Rodriguez,33,3,3
247592,Carlos Fowler,28,1,1
247576,Terry Hodges,33,3,5
247656,Nina Warren,25,2,5
247586,Hector Nelson,43,3,3
247670,Roy Haynes,27,0,5
247622,Tara Cooper,33,3,3
247676,Nichole Santos,25,2,1
247658,Latoya Rios,38,2,2
247686,Dominique Stewart,21,0,2
247672,Jennifer Fisher,34,1,1
247813,Blake Hicks,26,0,3
247684,Angela Wood,33,0,3
247905,Meredith Bennett,28,0,3
247790,George Douglas,25,2,3
247913,Rodney Banks,27,2,5
247833,Erika Lopez,24,0,1
247965,Emily Webb,23,1,5
247907,Jamie White,33,1,5
247975,Joshua Hernandez,22,0,3
247929,Ricky Cunningham,29,0,3
248088,Jimmy Salazar,19,1,3
247969,Tyler Lynch,38,1,5
248092,Bryan Sims,20,1,2
247981,Caroline Riley,24,2,3
248104,Vanessa Cunningham,24,1,3
248090,Kevin Powell,39,0,1
248122,Hannah Rios,25,0,3
248096,Tyler Ray,24,0,4
248144,Darrell Parks,44,1,1
248114,Kendra Steele,36,3,4
248184,Brent Burns,24,1,6
248134,Miguel Johnson,27,0,3
248210,Brenda Moore,38,2,3
248170,Emily Coleman,35,2,3
248258,Dustin Bell,24,0,1
248186,Daniel Ferguson,32,0,2
248333,Leah Fleming,37,0,1
248230,Rodney Cole,26,2,4
248345,Teresa Weber,22,0,6
248268,Raymond Berry,34,2,1
248405,Adrian Richards,19,1,4
248335,Ronald Hayes,19,0,2
248455,Jimmy Harvey,38,2,6
248383,Ross Sullivan,28,2,4
248483,Devin Leonard,41,2,1
248425,Sarah Ellis,19,2,3
248495,Virginia Moreno,42,2,5
248461,Ashlee Cook,32,2,4
248511,Billy Larson,20,2,3
248493,Brandy Marshall,26,1,3
248517,Krista Blair,28,2,5
248503,Amanda Little,27,0,1
248531,Teresa Vaughn,34,2,2
248515,Linda Patterson,37,3,5
248537,Daniel Peterson,25,1,1
248523,Lucas Fuller,20,0,3
248553,Willie Norris,33,2,1
248533,Aaron Spencer,31,1,3
248573,Kayla Potter,42,2,2
248541,Cody Swanson,26,2,3
248654,Monique Garner,36,3,2
248567,Veronica Sutton,41,1,2
248678,Martin Aguilar,20,0,2
248640,Jay Burgess,42,3,1
248708,Beth Hale,20,1,6
248666,Whitney Leonard,39,2,3
248746,Carla Carter,24,1,2
248680,Crystal Stanley,31,0,2
248800,Jon Ortiz,25,0,5
248710,Rebekah Chapman,34,1,2
248845,Michele Myers,32,2,6
248762,Virginia Anderson,18,0,3
248869,Christy Lyons,38,1,2
248814,Jermaine Crawford,33,3,5
248923,Felicia Harvey,22,0,3
248861,Regina Thomas,38,3,3
248963,Vanessa Mcdaniel,36,2,2
248873,Melanie Cohen,35,0,2
248997,Chad Lucas,21,2,2
248927,Eric Woods,20,2,1
249019,Victor Palmer,41,1,1
248989,Terry Jacobs,19,1,6
249043,Craig Payne,24,1,4
249001,Dominique Frazier,22,0,1
249106,Luis Sullivan,40,1,2
249031,Shaun Grant,26,2,4
249114,Kyle Dixon,23,2,5
249055,Timothy Douglas,31,0,5
249172,Dana Roberts,36,3,6
249112,Lisa Hines,34,1,2
249220,Bethany Mills,30,2,3
249130,Rebecca Ingram,34,3,6
249250,Benjamin Gutierrez,39,3,1
249206,Peter Cole,25,0,2
249365,Amy Chandler,37,1,5
249238,Austin Flowers,30,1,2
249383,Scott Hill,28,2,2
249282,Kelli Hughes,33,3,1
249445,Cory Cook,33,0,1
249381,Lori Dean,33,2,2
249481,Spencer Reyes,25,1,1
249419,Nina Ball,31,0,4
249525,Seth Stephens,38,3,2
249475,Natalie Castro,29,2,2
249587,Michael Reeves,41,1,5
249487,Roberto Fields,44,2,6
249618,Larry Guzman,25,0,1
249585,Kenneth Swanson,30,0,3
249646,Kelsey Harris,40,0,4
249608,Jacqueline Lane,43,3,6
249666,Dustin Weaver,19,1,3
249642,Clinton Shelton,36,3,1
249766,Julian Walsh,44,0,6
249660,Molly Watkins,30,3,3
249806,Omar Chambers,20,2,2
249758,Ross Bush,26,1,6
249857,Mario Coleman,38,2,3
249770,Benjamin Newton,30,2,3
249869,Susan Kim,43,2,3
249826,Ashlee Curtis,43,1,1
249897,Anna Potter,42,0,1
249867,Jenna Weaver,27,1,4
249957,Arthur Valdez,37,3,2
249871,Andre Smith,28,0,2
249979,Melissa Valdez,29,1,5
249917,Richard Glover,34,0,2
250045,Randall Johnston,37,0,1
249973,Troy Simmons,37,2,1
250063,Cheryl Crawford,26,1,1
250023,Ricardo Scott,30,2,2
250069,Kristin Murray,27,0,2
250059,Chad Santiago,43,1,2
250109,Alex Peterson,21,0,4
250067,David Ruiz,42,2,5
250128,Erica Chandler,22,1,1
250081,Marie Baker,27,0,5
250162,Lisa Hernandez,32,2,3
250122,Danielle Parker,19,2,3
250194,Casey Butler,23,1,2
250154,Angelica Maldonado,23,1,2
250222,Barbara Allen,31,3,1
250172,Heidi Hughes,22,1,1
250274,Joel Byrd,44,0,1
250212,Tamara Grant,41,3,2
250282,Abigail Becker,25,2,3
250260,Todd Dean,31,2,2
250302,Sharon Fernandez,19,1,3
250280,Jamie Mills,18,0,2
250326,Adam Gordon,31,3,5
250286,Bruce Patton,26,0,2
250352,Jill Barber,37,3,2
250310,Tabitha Campbell,37,1,1
250371,Kevin Hanson,29,0,3
250344,Jenny Schneider,28,2,2
250401,Joshua Daniels,29,0,1
250360,Scott Hale,27,1,2
250411,Robin Johnson,32,0,2
250395,Samantha Burns,36,0,2
250429,Allen Francis,26,1,5
250407,Cristina Johnson,26,2,3
250443,Susan Austin,29,2,2
250413,Angel Kennedy,30,3,5
250469,Frederick Hopkins,23,1,6
250433,Casey Adams,32,3,2
250517,William Ray,21,0,6
250445,Misty Reynolds,41,2,6
250525,Ebony Swanson,23,0,4
250515,Caitlin Perkins,28,0,2
250533,Bruce Hudson,41,0,6
250519,Hector Woods,37,3,2
250545,Mathew Day,23,2,6
250531,Allen Curtis,42,0,1
250589,Julian Burton,33,0,5
250535,Kristopher Butler,24,2,2
250613,Robert Greene,33,3,4
250555,Raymond Ball,29,1,2
250688,Thomas Knight,32,3,2
250593,Jacqueline Duncan,36,0,2
250742,Angela Castillo,30,2,2
250660,Rachel Anderson,22,0,2
250756,Robin Cox,37,0,1
250716,Angela Palmer,35,3,1
250776,Zachary Brewer,25,0,3
250762,Marie Roberts,36,0,1
250784,Tyler Moreno,43,2,1
250782,Ryan Gomez,33,3,5
250788,Andrea Rivera,22,0,1
250786,Brooke Reyes,24,1,1
250810,Danielle Robbins,24,1,3
250792,Nathan Williams,28,0,5
250826,Meagan Carter,34,3,4
250820,Tamara Salazar,30,2,6
250838,Carolyn Franklin,26,2,5
250834,Grant Malone,21,0,2
250854,Jerry Russell,22,1,1
250848,Kristin Mack,44,3,2
250881,Julie Fuller,44,3,3
250878,Tina Freeman,20,2,3
250941,Antonio West,44,2,2
250885,Darrell Hanson,35,0,5
250965,Cory Stanley,42,3,1
250947,Brianna Hansen,27,0,1
250975,Katherine Clark,38,2,2
250969,Ryan Harmon,23,2,5
251015,Bethany Terry,19,2,5
251011,Ruben Morrison,38,3,1
251055,Corey Mullins,31,0,1
251045,Lacey Reed,34,3,2
251085,Kelsey Chambers,43,1,2
251077,Leslie Anderson,30,2,3
251121,Meagan Austin,36,1,3
251101,Gina Cummings,23,1,3
251170,April Jackson,42,2,5
251142,Bruce Barber,38,3,2
251206,Heather Jones,21,0,5
251186,Heather Santiago,34,3,1
251276,Jeremy Maldonado,32,1,1
251254,Gina Greene,27,1,5
251298,Jesus Mendez,41,1,2
251284,Deanna Kelly,27,2,1
251318,Antonio Rhodes,42,1,5
251314,Jessica Taylor,25,2,1
251336,Roberto Fletcher,26,2,1
251334,Dustin Hansen,28,1,3
251366,Christy Walton,35,2,1
251364,Stefanie Caldwell,44,1,5
251384,Joshua Hernandez,40,1,3
251380,Brianna Shelton,21,0,5
251411,Lawrence Weaver,26,0,2
251409,Jonathan Terry,25,1,2
251447,Kristi Ingram,18,1,3
251435,Jamie Greene,18,2,2
251563,Ian Hunter,27,0,2
251507,Jaime Howell,28,1,4
251696,Holly Grant,19,2,5
251609,Adam Medina,31,2,3
251704,Leslie Mckinney,20,2,4
251700,Diana Reyes,33,0,3
251734,Ryan Bishop,21,2,2
251724,Meagan Cannon,40,2,2
251752,Russell Andrews,23,1,1
251736,Carla Burgess,30,2,1
251792,Jaclyn Roberts,43,0,3
251768,Jenna Lane,22,1,2
251802,Kevin Larson,34,3,2
251800,Hector Schmidt,38,3,3
251852,Douglas Moreno,18,0,3
251814,Larry Wolfe,30,0,2
251911,Tiffany Reed,41,0,2
251898,Kayla Lambert,43,1,3
251921,Paul Powers,27,0,5
251913,Sara Becker,38,1,1
251967,Mitchell Young,44,2,4
251935,Lindsay Andrews,24,0,2
251977,Cynthia Norman,19,2,2
251973,Katelyn Wheeler,37,0,6
252003,Jordan Brooks,42,3,4
251993,Angelica Spencer,22,2,4
252039,Sergio Warner,23,2,2
252037,Nathaniel Flores,41,2,6
252051,Denise Clark,35,2,4
252049,Luis Parks,23,1,1
252061,Eric Andrews,29,0,4
252055,Victor Morales,31,0,1
252157,Melanie Perkins,27,0,1
252069,Adrian Thompson,36,3,5
252166,Shane Dixon,22,0,2
252159,Brendan Mccoy,43,0,3
252188,Jasmine Parks,35,1,2
252178,Jorge Newton,28,1,1
252272,Jill Cannon,42,0,1
252270,Kayla Benson,23,2,2
252308,Bradley Alvarez,36,0,6
252286,Denise Jimenez,29,0,1
252352,Audrey Barnes,26,1,2
252324,Kristina Lane,26,2,6
252364,Jill Curtis,18,1,1
252354,Pamela Lyons,33,2,3
252370,Michael Kelly,40,2,6
252366,Lacey Griffith,22,0,2
252396,Zachary Knight,18,1,1
252384,Jacob Coleman,22,2,4
252463,Kayla Peters,24,1,4
252441,Priscilla Ramirez,21,2,5
252475,April Armstrong,28,2,1
252465,Monique Curtis,40,3,2
252497,Tara Vargas,33,0,3
252493,Brandon Craig,42,0,1
252525,Stefanie Rowe,25,1,2
252503,Jaime King,25,2,1
252575,Erik Ingram,19,2,3
252561,Christine Jimenez,36,3,5
252599,Jimmy George,44,3,1
252581,Robert Watkins,34,2,3
252647,Arthur Yates,37,2,5
252613,Seth Romero,27,1,1
252692,Whitney Mckinney,19,1,2
252688,Sara Gomez,30,0,2
252740,Joshua Stephens,42,0,1
252710,Tracy Ford,25,0,4
252750,Edwin Vaughn,39,2,5
252744,Morgan Armstrong,28,2,2
252856,Jason Jacobs,37,2,2
252832,Kathryn Duncan,35,3,1
252910,Shannon Malone,25,0,2
252864,Donald Ruiz,41,1,2
252926,Amy Richardson,38,2,2
252914,Carla Bush,19,2,2
252979,Christy Hicks,38,1,3
252937,Linda Butler,42,0,4
253017,Meagan Craig,40,3,1
252995,Brenda Wolfe,33,0,3
253057,Jenna Gregory,25,2,3
253031,Monica Bates,38,1,3
253087,Lisa Allen,25,0,1
253059,Marcus Williamson,34,2,1
253101,Gary Cole,24,1,2
253093,Jenny Sanchez,22,0,2
253137,Brenda Washington,32,1,3
253125,Garrett Collins,24,1,2
253151,Kayla Conner,24,1,1
253141,Manuel Murray,35,0,2
253200,Alex Malone,28,1,2
253190,Roy Long,19,2,3
253218,Brandon Morgan,29,0,1
253216,Jenna Hernandez,25,2,2
253266,Brittney Keller,23,2,5
253264,Kimberly King,30,1,2
253282,Jared Powers,26,1,6
253280,Cassandra Mcdaniel,40,3,3
253292,Lee Farmer,19,0,3
253284,Russell Sharp,37,2,6
253328,Jermaine Mendez,40,1,2
253322,Frederick Mccoy,21,1,6
253374,Benjamin Black,44,3,2
253368,Linda Bryant,23,1,2
253432,Adam Robertson,39,2,2
253386,Brenda Ferguson,38,1,6
253483,Samuel Baker,26,0,3
253453,Antonio Rose,40,2,5
253499,Alisha Hicks,41,1,5
253487,Andrea Knight,40,0,6
253573,Audrey Wagner,40,0,1
253537,Jenna Fowler,23,2,5
253601,Juan Ross,44,0,5
253597,Stacy Douglas,29,0,2
253639,Daniel Reyes,33,0,5
253605,Heather Burton,23,2,5
253653,Joanna Rivera,29,2,3
253647,Daniel Nelson,20,0,2
253693,Peter Green,36,0,2
253665,Ryan Benson,31,2,2
253722,Gabriel Kelly,36,3,3
253702,Mary Vega,29,0,5
253736,Carrie Holt,21,2,1
